ENSP00000455233	1
ENSP00000455677	1
ENSP00000455867	1
ENSP00000456030	1
ENSP00000456182	1
ENSP00000456227	1
ENSP00000456643	1
ENSP00000456666	1
ENSP00000457616	1
ENSP00000457789	1
ENSP00000458004	1
ENSP00000377914	1
ENSP00000454480	1
ENSP00000455309	1
ENSP00000455572	1
ENSP00000456114	1
ENSP00000457042	1
ENSP00000457318	1
ENSP00000457400	1
ENSP00000457622	1
ENSP00000458000	1
ENSP00000477658	1
ENSP00000478298	1
ENSP00000478510	1
ENSP00000480311	1
ENSP00000480813	1
ENSP00000482362	1
ENSP00000482470	1
ENSP00000319897	1
ENSP00000367819	1
ENSP00000367823	1
ENSP00000367829	1
ENSP00000474335	1
ENSP00000474833	1
ENSP00000475120	1
ENSP00000462035	1
ENSP00000463413	1
ENSP00000463581	1
ENSP00000463687	1
ENSP00000463841	1
ENSP00000464484	1
ENSP00000480707	1
ENSP00000312244	1
ENSP00000338078	1
ENSP00000354562	1
ENSP00000370067	1
ENSP00000370068	1
ENSP00000370069	1
ENSP00000381538	1
ENSP00000401809	1
ENSP00000418673	1
ENSP00000419976	1
ENSP00000496803	1
ENSP00000496838	1
ENSP00000496861	1
ENSP00000496944	1
ENSP00000496967	1
ENSP00000496974	1
ENSP00000496997	1
ENSP00000497132	1
ENSP00000497137	1
ENSP00000497278	1
ENSP00000497399	1
ENSP00000497496	1
ENSP00000497518	1
ENSP00000497600	1
ENSP00000497615	1
ENSP00000497753	1
ENSP00000497779	1
ENSP00000497799	1
ENSP00000497936	1
ENSP00000497949	1
ENSP00000498017	1
ENSP00000498026	1
ENSP00000498062	1
ENSP00000498064	1
ENSP00000498069	1
ENSP00000498088	1
ENSP00000498117	1
ENSP00000498168	1
ENSP00000262367	1
ENSP00000371502	1
ENSP00000458254	1
ENSP00000459490	1
ENSP00000460474	1
ENSP00000461002	1
ENSP00000490244	1
ENSP00000268893	1
ENSP00000345824	1
ENSP00000462518	1
ENSP00000462710	1
ENSP00000462822	1
ENSP00000225275	1
ENSP00000464668	1
ENSP00000222381	1
ENSP00000407359	1
ENSP00000318690	1
ENSP00000386552	1
ENSP00000409340	1
ENSP00000415831	1
ENSP00000437767	1
ENSP00000474136	1
ENSP00000474481	1
ENSP00000475108	1
ENSP00000475130	1
ENSP00000006526	1
ENSP00000387236	1
ENSP00000331981	1
ENSP00000404867	1
ENSP00000411983	1
ENSP00000413575	1
ENSP00000265723	0
ENSP00000352135	0
ENSP00000392983	0
ENSP00000394511	0
ENSP00000395716	0
ENSP00000493477	0
ENSP00000496629	0
ENSP00000496956	0
ENSP00000257745	1
ENSP00000312379	1
ENSP00000335398	1
ENSP00000417156	1
ENSP00000417193	1
ENSP00000417888	1
ENSP00000419525	1
ENSP00000419883	1
ENSP00000420206	1
ENSP00000420415	1
ENSP00000473963	1
ENSP00000482147	1
ENSP00000499735	1
ENSP00000006777	1
ENSP00000314144	1
ENSP00000391232	1
ENSP00000403507	1
ENSP00000293894	1
ENSP00000005082	1
ENSP00000344483	1
ENSP00000346613	1
ENSP00000382511	1
ENSP00000387998	1
ENSP00000390663	1
ENSP00000414353	1
ENSP00000431937	1
ENSP00000432552	1
ENSP00000432720	1
ENSP00000433911	1
ENSP00000434006	1
ENSP00000434361	1
ENSP00000434715	1
ENSP00000435093	1
ENSP00000435153	1
ENSP00000435741	1
ENSP00000435828	1
ENSP00000436384	1
ENSP00000437265	1
ENSP00000477630	1
ENSP00000482411	1
ENSP00000349892	1
ENSP00000413907	1
ENSP00000444596	1
ENSP00000507196	1
ENSP00000507330	1
ENSP00000508023	1
ENSP00000508153	1
ENSP00000347834	1
ENSP00000412183	1
ENSP00000349252	1
ENSP00000350886	1
ENSP00000409377	1
ENSP00000454342	1
ENSP00000454908	1
ENSP00000456521	1
ENSP00000457785	1
ENSP00000458739	1
ENSP00000461006	1
ENSP00000503623	1
ENSP00000503942	1
ENSP00000504379	1
ENSP00000504443	1
ENSP00000007708	1
ENSP00000420927	1
ENSP00000421178	1
ENSP00000423310	1
ENSP00000425265	1
ENSP00000425615	1
ENSP00000427682	1
ENSP00000481915	1
ENSP00000007722	1
ENSP00000315190	1
ENSP00000422826	1
ENSP00000425980	1
ENSP00000426142	1
ENSP00000466652	1
ENSP00000467851	1
ENSP00000304985	1
ENSP00000343384	1
ENSP00000368475	1
ENSP00000368486	1
ENSP00000411637	1
ENSP00000416298	1
ENSP00000438233	1
ENSP00000200639	1
ENSP00000360386	1
ENSP00000408411	1
ENSP00000431526	1
ENSP00000262407	1
ENSP00000467269	1
ENSP00000498119	1
ENSP00000321388	1
ENSP00000397070	1
ENSP00000261386	1
ENSP00000454755	1
ENSP00000456295	1
ENSP00000457431	1
ENSP00000351422	1
ENSP00000398467	1
ENSP00000469859	1
ENSP00000471429	1
ENSP00000376188	1
ENSP00000470625	1
ENSP00000506849	1
ENSP00000007414	1
ENSP00000376295	1
ENSP00000463599	1
ENSP00000464624	1
ENSP00000479827	1
ENSP00000261713	1
ENSP00000378138	1
ENSP00000398446	1
ENSP00000406394	1
ENSP00000463245	1
ENSP00000463539	1
ENSP00000464537	1
ENSP00000303960	1
ENSP00000374467	1
ENSP00000431653	1
ENSP00000433638	1
ENSP00000434893	1
ENSP00000435378	1
ENSP00000437233	1
ENSP00000493558	1
ENSP00000493601	1
ENSP00000493677	1
ENSP00000493720	1
ENSP00000493749	1
ENSP00000494101	1
ENSP00000494321	1
ENSP00000494407	1
ENSP00000494450	1
ENSP00000494519	1
ENSP00000494564	1
ENSP00000494567	1
ENSP00000494791	1
ENSP00000494874	1
ENSP00000495025	1
ENSP00000495085	1
ENSP00000495259	1
ENSP00000495378	1
ENSP00000495389	1
ENSP00000495427	1
ENSP00000495516	1
ENSP00000495532	1
ENSP00000495697	1
ENSP00000495744	1
ENSP00000495891	1
ENSP00000496070	1
ENSP00000496124	1
ENSP00000496282	1
ENSP00000496309	1
ENSP00000496714	1
ENSP00000496741	1
ENSP00000506841	1
ENSP00000506935	1
ENSP00000507005	1
ENSP00000507094	1
ENSP00000507143	1
ENSP00000507496	1
ENSP00000507506	1
ENSP00000507705	1
ENSP00000507768	1
ENSP00000507829	1
ENSP00000508229	1
ENSP00000508265	1
ENSP00000508318	1
ENSP00000005284	1
ENSP00000005286	1
ENSP00000405823	1
ENSP00000437848	1
ENSP00000439716	1
ENSP00000439717	1
ENSP00000442754	1
ENSP00000464966	1
ENSP00000465357	1
ENSP00000465848	1
ENSP00000466580	1
ENSP00000466812	1
ENSP00000467382	1
ENSP00000468183	1
ENSP00000468813	1
ENSP00000478115	1
ENSP00000478471	1
ENSP00000479691	1
ENSP00000481246	1
ENSP00000481704	1
ENSP00000482315	1
ENSP00000482825	1
ENSP00000482835	1
ENSP00000483185	1
ENSP00000484708	1
ENSP00000487324	1
ENSP00000289574	1
ENSP00000289576	1
ENSP00000321106	1
ENSP00000219069	1
ENSP00000444497	1
ENSP00000458214	1
ENSP00000459998	1
ENSP00000460278	1
ENSP00000461146	1
ENSP00000461755	1
ENSP00000461861	1
ENSP00000006053	1
ENSP00000456830	1
ENSP00000457996	1
ENSP00000464114	1
ENSP00000006658	1
ENSP00000348878	1
ENSP00000422378	1
ENSP00000423643	1
ENSP00000424215	1
ENSP00000424538	1
ENSP00000425271	1
ENSP00000426025	1
ENSP00000426228	1
ENSP00000426608	1
ENSP00000427374	1
ENSP00000483295	1
ENSP00000489476	1
ENSP00000489591	1
ENSP00000339302	1
ENSP00000347078	1
ENSP00000350979	1
ENSP00000352011	1
ENSP00000353990	1
ENSP00000392390	1
ENSP00000409759	1
ENSP00000414388	1
ENSP00000420918	1
ENSP00000421518	1
ENSP00000422268	1
ENSP00000422407	1
ENSP00000423045	1
ENSP00000423112	1
ENSP00000423155	1
ENSP00000423317	1
ENSP00000424664	1
ENSP00000425153	1
ENSP00000425451	1
ENSP00000425522	1
ENSP00000425698	1
ENSP00000426098	1
ENSP00000426172	1
ENSP00000426232	1
ENSP00000426261	1
ENSP00000426313	1
ENSP00000426558	1
ENSP00000426814	1
ENSP00000427173	1
ENSP00000427231	1
ENSP00000427238	1
ENSP00000427247	1
ENSP00000427697	1
ENSP00000459988	1
ENSP00000326737	1
ENSP00000343894	1
ENSP00000458305	1
ENSP00000458898	1
ENSP00000460610	1
ENSP00000461756	1
ENSP00000428480	1
ENSP00000451635	1
ENSP00000370649	1
ENSP00000451038	1
ENSP00000451263	1
ENSP00000451612	1
ENSP00000451921	1
ENSP00000005257	1
ENSP00000388975	1
ENSP00000413227	1
ENSP00000005260	1
ENSP00000380692	1
ENSP00000420143	1
ENSP00000242066	1
ENSP00000382293	1
ENSP00000384085	1
ENSP00000384138	1
ENSP00000385381	1
ENSP00000385551	1
ENSP00000385686	1
ENSP00000391043	1
ENSP00000393078	1
ENSP00000394710	1
ENSP00000405327	1
ENSP00000406931	1
ENSP00000410819	1
ENSP00000411626	1
ENSP00000413836	1
ENSP00000473990	1
ENSP00000477789	1
ENSP00000478380	1
ENSP00000478486	1
ENSP00000478632	1
ENSP00000481604	1
ENSP00000483988	1
ENSP00000484901	1
ENSP00000360321	1
ENSP00000360323	1
ENSP00000390300	1
ENSP00000248550	1
ENSP00000275575	1
ENSP00000307699	1
ENSP00000387355	1
ENSP00000400958	1
ENSP00000403042	1
ENSP00000403620	1
ENSP00000408035	1
ENSP00000005180	1
ENSP00000378365	1
ENSP00000264042	1
ENSP00000362384	1
ENSP00000388167	1
ENSP00000393376	1
ENSP00000403437	1
ENSP00000411353	1
ENSP00000412772	1
ENSP00000415474	1
ENSP00000486597	1
ENSP00000005226	1
ENSP00000317018	1
ENSP00000432236	1
ENSP00000432944	1
ENSP00000436934	1
ENSP00000437128	1
ENSP00000005374	1
ENSP00000275428	1
ENSP00000386610	1
ENSP00000386686	1
ENSP00000387235	1
ENSP00000387809	1
ENSP00000390094	1
ENSP00000408015	1
ENSP00000265728	1
ENSP00000389397	1
ENSP00000407116	1
ENSP00000414083	1
ENSP00000364336	1
ENSP00000393333	1
ENSP00000468145	1
ENSP00000005558	1
ENSP00000384477	1
ENSP00000391379	1
ENSP00000397314	1
ENSP00000397592	1
ENSP00000402177	1
ENSP00000402453	1
ENSP00000413893	1
ENSP00000435635	1
ENSP00000437250	1
ENSP00000439188	1
ENSP00000483255	1
ENSP00000501576	1
ENSP00000501686	1
ENSP00000502336	1
ENSP00000502525	1
ENSP00000502760	1
ENSP00000353893	0
ENSP00000375905	0
ENSP00000471660	0
ENSP00000261643	1
ENSP00000397750	1
ENSP00000462190	1
ENSP00000462512	1
ENSP00000499396	1
ENSP00000499450	1
ENSP00000265755	1
ENSP00000397566	1
ENSP00000408477	1
ENSP00000417909	1
ENSP00000418383	1
ENSP00000221265	1
ENSP00000396412	1
ENSP00000468874	1
ENSP00000469742	1
ENSP00000265745	1
ENSP00000309457	1
ENSP00000379297	1
ENSP00000391980	1
ENSP00000395410	1
ENSP00000398584	1
ENSP00000407835	1
ENSP00000411919	1
ENSP00000412974	1
ENSP00000262444	1
ENSP00000342566	1
ENSP00000368994	1
ENSP00000437542	1
ENSP00000462141	1
ENSP00000463905	1
ENSP00000465509	1
ENSP00000337445	1
ENSP00000379291	1
ENSP00000405223	1
ENSP00000406192	1
ENSP00000463321	1
ENSP00000463594	1
ENSP00000463740	1
ENSP00000463884	1
ENSP00000464358	1
ENSP00000477044	1
ENSP00000477093	1
ENSP00000477482	1
ENSP00000297029	1
ENSP00000341375	1
ENSP00000404380	1
ENSP00000411149	1
ENSP00000428555	1
ENSP00000429598	1
ENSP00000430997	1
ENSP00000370546	1
ENSP00000409180	1
ENSP00000453789	1
ENSP00000370430	1
ENSP00000406698	1
ENSP00000415245	1
ENSP00000443157	1
ENSP00000252172	0
ENSP00000404570	0
ENSP00000480864	0
ENSP00000265334	1
ENSP00000427738	1
ENSP00000427836	1
ENSP00000427964	1
ENSP00000428498	1
ENSP00000428500	1
ENSP00000428689	1
ENSP00000430496	1
ENSP00000430777	1
ENSP00000005756	1
ENSP00000474090	1
ENSP00000262891	1
ENSP00000300843	1
ENSP00000465414	1
ENSP00000465613	1
ENSP00000466702	1
ENSP00000466843	1
ENSP00000415481	1
ENSP00000422704	1
ENSP00000423793	1
ENSP00000423860	1
ENSP00000424569	1
ENSP00000424738	1
ENSP00000425927	1
ENSP00000426090	1
ENSP00000426809	1
ENSP00000427346	1
ENSP00000438045	1
ENSP00000443620	1
ENSP00000501741	1
ENSP00000502545	1
ENSP00000408730	1
ENSP00000471455	1
ENSP00000472520	1
ENSP00000380378	1
ENSP00000460258	1
ENSP00000460591	1
ENSP00000461087	1
ENSP00000501931	1
ENSP00000501969	1
ENSP00000501976	1
ENSP00000502031	1
ENSP00000502117	1
ENSP00000502242	1
ENSP00000502507	1
ENSP00000502577	1
ENSP00000502735	1
ENSP00000502737	1
ENSP00000502843	1
ENSP00000327251	1
ENSP00000482291	1
ENSP00000494870	1
ENSP00000262442	1
ENSP00000414874	1
ENSP00000463622	1
ENSP00000463782	1
ENSP00000466691	1
ENSP00000467192	1
ENSP00000476951	1
ENSP00000436773	1
ENSP00000446443	1
ENSP00000463618	1
ENSP00000466636	1
ENSP00000467716	1
ENSP00000467944	1
ENSP00000316202	0
ENSP00000392411	0
ENSP00000463421	0
ENSP00000463457	0
ENSP00000464074	0
ENSP00000322608	1
ENSP00000379421	1
ENSP00000407552	1
ENSP00000410108	1
ENSP00000443265	1
ENSP00000462304	1
ENSP00000462897	1
ENSP00000463527	1
ENSP00000463551	1
ENSP00000463873	1
ENSP00000464088	1
ENSP00000464240	1
ENSP00000464494	1
ENSP00000006275	1
ENSP00000468182	1
ENSP00000468363	1
ENSP00000468612	1
ENSP00000308734	1
ENSP00000378481	1
ENSP00000378485	1
ENSP00000465556	1
ENSP00000465761	1
ENSP00000467006	1
ENSP00000467472	1
ENSP00000467992	1
ENSP00000468030	1
ENSP00000468465	1
ENSP00000468576	1
ENSP00000483213	1
ENSP00000006750	1
ENSP00000245862	1
ENSP00000376544	1
ENSP00000396320	1
ENSP00000345312	1
ENSP00000350734	1
ENSP00000353972	1
ENSP00000358678	1
ENSP00000358680	1
ENSP00000358683	1
ENSP00000413718	1
ENSP00000417140	1
ENSP00000436499	1
ENSP00000436544	1
ENSP00000358928	1
ENSP00000358931	1
ENSP00000399763	1
ENSP00000401111	1
ENSP00000416552	1
ENSP00000241001	1
ENSP00000368401	1
ENSP00000368403	1
ENSP00000368406	1
ENSP00000368410	1
ENSP00000368418	1
ENSP00000368424	1
ENSP00000368427	1
ENSP00000388132	1
ENSP00000397384	1
ENSP00000404100	1
ENSP00000404356	1
ENSP00000431585	1
ENSP00000480026	1
ENSP00000490963	1
ENSP00000490971	1
ENSP00000491065	1
ENSP00000491210	1
ENSP00000491214	1
ENSP00000491229	1
ENSP00000491267	1
ENSP00000491280	1
ENSP00000491295	1
ENSP00000491324	1
ENSP00000491365	1
ENSP00000491492	1
ENSP00000491517	1
ENSP00000491679	1
ENSP00000491779	1
ENSP00000491862	1
ENSP00000491872	1
ENSP00000491904	1
ENSP00000491944	1
ENSP00000491948	1
ENSP00000492024	1
ENSP00000492081	1
ENSP00000492111	1
ENSP00000492129	1
ENSP00000492166	1
